Date,AMZN,GOOG
2013-04-17,-0.01830563040717149,-0.013719046879048144
2013-04-18,-0.030297220169304938,-0.021505932919930214
2013-04-19,0.003463249933047193,0.043384474639012814
2013-04-22,0.012331385377338234,0.00030004386011668453
2013-04-23,0.020096483593222216,0.009689088992957224
2013-04-24,-0.00044634399945775563,0.006846125101507375
2013-04-25,0.021786440961635244,-0.005361923705590967
2013-04-26,-0.07516147772448668,-0.009537346110657666
2013-04-29,-0.020097761131892145,0.02177214858816329
2013-04-30,0.01616554730575365,0.006704717517747695
2013-05-01,-0.02223022746778744,-0.005033410455448628
2013-05-02,0.01725354247734151,0.011127082781237498
2013-05-03,0.021544056291989865,0.019232653892033408
2013-05-06,-0.009070216617709282,0.018544741694388123
2013-05-07,0.007829467273232308,-0.005026862342993804
2013-05-08,0.0036791803192214915,0.018950739808964324
2013-05-09,0.005705092171246949,-0.0024640250873396467
2013-05-10,0.01324978303947627,0.009990275041141162
2013-05-13,0.003332471211430722,-0.003072051699318488
2013-05-14,0.014338421584451724,0.010846546912375393
2013-05-15,-0.006618166451637281,0.031938558937466874
2013-05-16,-0.009195822980269032,-0.013210706727453008
2013-05-17,0.021647970570697925,0.005857538416339865
2013-05-20,-0.008446049571529998,-0.0007151969539929313
2013-05-21,0.004585295704151639,-0.0017185625269528061
2013-05-22,-0.022188846681767523,-0.019539777518527396
2013-05-23,-0.0044210900123412425,-0.007482198395111502
2013-05-24,-0.00022919953155240655,-0.010785369640282936
2013-05-28,0.020982635948335812,0.009062049867763574
2013-05-29,-0.006606419213603356,-0.014815274624490442
2013-05-30,0.004883877123406774,0.002817606542165423
2013-05-31,0.00884294194108628,0.0005281700851520083
2013-06-03,-0.008655505649863985,-0.004129177436307082
2013-06-04,-0.004431238757614957,-0.009880052411649238
2013-06-05,0.005517311460490395,0.0006981835677969774
2013-06-06,0.0024671905768382436,0.005729692921936768
2013-06-07,0.033195663563830656,0.017301854415160665
2013-06-10,0.015055710379714113,0.011853555884129514
2013-06-11,-0.02263300163622254,-0.011762610873486887
2013-06-12,-0.011382629190564103,-0.008939510434495267
2013-06-13,0.015051593664445034,0.005740466274896867
2013-06-14,-0.006548163797780038,-0.0022373421953173498
2013-06-17,0.01474533523182665,0.012729492481094949
2013-06-18,0.013218770446013394,0.016084275729447487
2013-06-19,-0.01285917854218466,6.66614698176454e-05
2013-06-20,-0.01711427256931338,-0.017856236173299206
2013-06-21,-0.0002926740753521424,-0.004315653328687974
2013-06-24,-0.010110938382720461,-0.012726350907149865
2013-06-25,0.005454264622563104,-0.004135980279851162
2013-06-26,0.01994029955515508,0.008564009389062316
2013-06-27,-7.212686062386817e-05,0.003906966323307756
2013-06-28,0.0005043392186006147,0.0037554460653850988
2013-07-01,0.015756247270557598,0.008494369181104201
2013-07-02,0.0057614808070749046,-0.006293123710091938
2013-07-03,0.001056741636343962,0.004658691160885139
2013-07-05,0.0064922973443461785,0.007932975649631125
2013-07-08,0.01634116694776656,0.012899196747127271
2013-07-09,0.003229585880324605,0.00016575471717234728
2013-07-10,0.0027403429372241995,0.000828158853853011
2013-07-11,0.024765255638848967,0.015606226588631285
2013-07-12,0.02598912512728808,0.0029947304038130127
2013-07-15,-0.0031914977800878634,0.0018293406970045047
2013-07-16,0.000978051042281095,-0.005508884562204192
2013-07-17,0.005913355757039134,-0.0011533148645106795
2013-07-18,-0.01494811508820383,-0.008604794659854262
2013-07-19,0.0036761968781689443,-0.01558172241562306
2013-07-22,-0.005749880101331648,0.015603653085511088
2013-07-23,-0.008006174348043566,-0.0076054076676584925
2013-07-24,-0.007066679798444581,-0.0009963231274996724
2013-07-25,0.014809154272827255,-0.01697790014133168
2013-07-26,0.02798322307960583,-0.002650827073389061
2013-07-29,-0.019123403985998783,-0.0034848960181234324
2013-07-30,-0.012128141239543842,0.009756478993671826
2013-07-31,-0.003942825815203423,-0.003564441878586211
2013-08-01,0.014338010067154608,0.018382534096502437
2013-08-02,-0.0044606845975999005,0.002595511531864802
2013-08-05,-0.01064121514517152,-0.0017333155009891328
2013-08-06,-0.0007976543058275124,-0.009358548151513978
2013-08-07,-0.012850279944006756,-0.006624832477471489
2013-08-08,-0.00394841798642196,0.002254245355191085
2013-08-09,0.005126552648521609,-0.002523783816583222
2013-08-12,-0.0019193786934816647,-0.005518224819505657
2013-08-13,-0.009210105411087499,-0.004822451232794499
2013-08-14,-0.008986768017392248,-0.01306655479379336
2013-08-15,-0.016857134559508782,-0.011737792072223877
2013-08-16,-0.005776395384875191,-0.003204084504891757
2013-08-19,0.0026297810725051875,0.010147743841099883
2013-08-20,0.005308534116084783,-0.00026571404257563617
2013-08-21,-0.00881644796097204,0.0045078464503541
2013-08-22,0.017970198000994222,0.005025716938999659
2013-08-23,0.0009659460828833115,-0.0040138903155953025
2013-08-26,-0.013189661560538574,-0.004399467115520729
2013-08-27,-0.018620275348491484,-0.01892230882513998
2013-08-28,0.002311049438276509,-0.001883829472383054
2013-08-29,0.008487300485911849,0.008075257027293933
2013-08-30,-0.01062032030964859,-0.010021596588430251
2013-09-03,0.027450833227015938,0.01579148592751281
2013-09-04,0.01662021237772462,0.01299089086441394
2013-09-05,0.0015652891848660984,0.009056764110751115
2013-09-06,0.005966453639558953,2.270659712405658e-05
2013-09-09,0.01292899200265486,0.009583577536365078
2013-09-10,0.0021663945067192086,0.0006979051199933544
2013-09-11,-0.002399903495610383,0.008426440449608405
2013-09-12,-0.002606615667603975,-0.003498647424837344
2013-09-13,-0.0031501481385538795,-0.004477792229727494
2013-09-16,-0.006262910921288888,-0.0014745438408384159
2013-09-17,0.02702467153906587,-0.001860364001965086
2013-09-18,0.025512533342928172,0.019235789388191604
2013-09-19,9.613606850293567e-05,-0.005472558868300411
2013-09-20,0.013622103769324215,0.005240041961279512
2013-09-23,-0.01545036932670039,-0.01856323637811544
2013-09-24,0.008439724879258799,0.00038347392325607083
2013-09-25,-0.004722594019975881,-0.0108953473513733
2013-09-26,0.017344320248542988,0.0010709497299294644
2013-09-27,-0.006654765181250108,-0.002028956366986927
2013-09-30,-0.01072147385029382,-0.0005478547011033122
2013-10-01,0.02623297008341915,0.012581632387308467
2013-10-02,-0.0013718782008019313,0.0011154586318230459
2013-10-03,-0.01810303289863871,-0.013491619072497626
2013-10-04,0.013506038864298965,-0.004278152144344575
2013-10-07,-0.028647450503654557,-0.007606028618974652
2013-10-08,-0.02217743335749073,-0.014039971851340136
2013-10-09,-0.016626591964954994,0.002562111168904208
2013-10-10,0.023004004649929632,0.01436139899674492
2013-10-11,0.01857015660145238,0.004309741792736398
2013-10-14,-0.0006113432941808367,0.004713697187929379
2013-10-15,-0.013936437741458595,0.00671176598212082
2013-10-16,0.013260245337095118,0.018000044002579627
2013-10-17,0.0009013901027202614,-0.010342499500357327
2013-10-18,0.056791886517075445,0.12923969561602444
2013-10-21,-0.007598767823312554,-0.008050826827263722
2013-10-22,0.018514007228230937,0.0036810817387151395
2013-10-23,-0.01753419294825541,0.023951184765820185
2013-10-24,0.01654128699276414,-0.005697761120125608
2013-10-25,0.08970940465466934,-0.010143406592024007
2013-10-28,-0.014496853849837128,-0.00019705126278410525
2013-10-29,0.012596255787360072,0.020710126395853536
2013-10-30,-0.00447657670260186,-0.005632243821621829
2013-10-31,0.008136775227457822,0.00015528519000495574
2013-11-01,-0.013913889981433392,-0.0034408853034935847
2013-11-04,-0.0007245235894243953,-0.0009059119246083476
2013-11-05,0.0004181107680206284,-0.004483255199229848
2013-11-06,-0.0075797751822666405,0.0012033597343455607
2013-11-07,-0.03607443869278489,-0.014576530524606475
2013-11-08,0.019456707994636106,0.007984349251068813
2013-11-11,0.01155132772192887,-0.005368549614684015
2013-11-12,-0.013780406100841944,0.0011768278979507648
2013-11-13,0.018959129529916303,0.020242827369362646
2013-11-14,0.030902635230836153,0.0026695766370754535
2013-11-15,0.004806122760256592,-0.001614405167529803
2013-11-18,-0.008132283145786852,-0.0019466955853492773
2013-11-19,-0.0033920325844955953,-0.006174756836409941
2013-11-20,-0.006515383896498488,-0.002822946267375202
2013-11-21,0.017362275463158015,0.011437679379517948
2013-11-22,0.009146979254650299,-0.0021104151181648395
2013-11-25,0.011563028944738781,0.013514465881302623
2013-11-26,0.012480156727633796,0.011861295039842852
2013-11-27,0.013905016330145329,0.004430836203460653
2013-11-29,0.017710928468301357,-0.0033166308624644923
2013-12-02,-0.0033591423914676615,-0.004834193671827663
2013-12-03,-0.01966698535133339,-0.001157647534440352
2013-12-04,0.003373878265184461,0.004660319526679692
2013-12-05,-0.0038159596065414697,-0.0007941792732602171
2013-12-06,0.006377761857016041,0.01178088821433976
2013-12-09,-0.005337900026529802,0.00770020487942251
2013-12-10,0.007480548118202049,0.0060291956209535475
2013-12-11,-0.014520291814991043,-0.006817992607805517
2013-12-12,-0.002462545618319696,-0.006827349392385752
2013-12-13,0.007812004019516827,-0.008607337290035853
2013-12-16,0.012234891019018802,0.011425959109555836
2013-12-17,-0.0033993680401022738,-0.0029120714901264325
2013-12-18,0.021210319551286407,0.013821704031914647
2013-12-19,-0.0019465063836918257,0.0013543158379487408
2013-12-20,0.0175828396015517,0.013169845413763388
2013-12-23,0.0017885567113347003,0.013070407335294576
2013-12-24,-0.009275489384491532,-0.002927765155363771
2013-12-26,0.012917220055983112,0.005041939085844011
2013-12-27,-0.015726838692513793,0.0008408700123817329
2013-12-30,-0.011902324006448426,-0.008025682269590023
2013-12-31,0.013684351601673942,0.010089018639282854
2014-01-02,-0.0020583553483790665,-0.006795519217859843
2014-01-03,-0.0038519169295276046,-0.007321587687487405
2014-01-06,-0.007113317506524363,0.01108767404356426
2014-01-07,0.011115982070995086,0.01909471966144584
2014-01-08,0.009725720987448472,0.0020789155730395344
2014-01-09,-0.0022667082446881687,-0.009676640836832805
2014-01-10,-0.008389010964981321,-5.312167922993044e-05
2014-01-13,-0.01694094215764577,-0.00639103027167751
2014-01-14,0.016639143575512213,0.023254262343230886
2014-01-15,-0.004209717261738298,-0.0006788560289396803
2014-01-16,-0.0001768598681584292,0.006594766415623385
2014-01-17,0.009580032502415922,-0.004933313522322087
2014-01-21,0.018446963201496747,0.011381903870209431
2014-01-22,-0.006185357783451826,0.0011336637813067502
2014-01-23,-0.011611158174476287,-0.0042320318539273896
2014-01-24,-0.031165586309481224,-0.03176378822545003
2014-01-27,-0.0034114038249892517,-0.020314775600910228
2014-01-28,0.020879174236725858,0.01958490030824812
2014-01-29,-0.026278384068240512,-0.014431188747123774
2014-01-30,0.04779811765927207,0.025394786194903592
2014-01-31,-0.11650288726020414,0.03935992882392392
2014-02-03,-0.035586323014659554,-0.04108766057269125
2014-02-04,0.00518663688211525,0.004164439824918629
2014-02-05,-0.004320283065573641,0.004418477843775319
2014-02-06,0.023223638817105412,0.014554151079760618
2014-02-07,0.018137321117147675,0.01495702372908764
2014-02-10,-0.000581734098832553,-0.003837598795671305
2014-02-11,0.002546187474371865,0.014599632097361901
2014-02-12,-0.03527595848072256,-0.002936707672127435
2014-02-13,0.022507885039491752,0.011070381947345864
2014-02-14,0.000419827569362029,0.0024139432891915015
2014-02-18,-0.010408004522559538,0.006695177004177725
2014-02-19,-0.01788841054138626,-0.007077665827105318
2014-02-20,0.006942232005348253,0.0014709761393497094
2014-02-21,-0.008728601524398567,-0.0002657255256196811
2014-02-24,0.01437305057117415,0.0072176286519465
2014-02-25,0.018420485605381835,0.00615827222264803
2014-02-26,0.004121825249678275,0.0001392904174812583
2014-02-27,0.0009168033456499995,-0.0007869895786003844
2014-02-28,0.005455342692665864,-0.002924233393659428
2014-03-03,-0.0064277034858548,-0.010718212527211828
2014-03-04,0.01138635770398141,0.010109243135619856
2014-03-05,0.023008882660289484,0.00275363948819477
2014-03-06,-0.000564091335448311,0.0011075341491757667
2014-03-07,-0.00026875414246736815,-0.003959914041716615
2014-03-10,-0.004120715204425675,-0.0026542097406384206
2014-03-11,-0.004625669818062896,-0.009603804219352358
2014-03-12,0.0049225406249101995,0.006073248215472325
2014-03-13,0.0023445273518401745,-0.015223372159495397
2014-03-14,0.005984534382405508,-0.0137689735205465
2014-03-17,0.0034723673679737917,0.01632238479479674
2014-03-18,0.00989642197206053,0.015944621508279053
2014-03-19,-0.014734250674360513,-0.009964725649329091
2014-03-20,-0.011479537799484577,-0.001744343266915961
2014-03-21,-0.022890584422663198,-0.011864679018343092
2014-03-24,-0.024619793048690095,-0.021453471291245516
2014-03-25,0.008095564371819578,0.0006820708306389809
2014-03-26,-0.03237545086885136,-0.02335650299765088
2014-03-27,-0.014489613523597561,-0.012385018550414958
2014-03-28,-0.000531924692440306,0.0027359432882208276
2014-03-31,-0.0056918109887047945,-0.005407634927132672
2014-04-01,0.019489533692239085,0.018130089605898722
2014-04-02,-0.0030075175799894895,-0.0002821188069135041
2014-04-03,-0.0246911400798998,0.004820786196411009
2014-04-04,-0.032350282867402096,-0.04781298687117441
2014-04-07,-0.01635591163314212,-0.009229746260340545
2014-04-08,0.028877826070324547,0.030650517218731535
2014-04-09,0.014388270922235085,0.016514567507184774
2014-04-10,-0.04531383793544356,-0.041975630757362804
2014-04-11,-0.01711120687087703,-0.019318399531760747
2014-04-14,0.013319910710724903,0.003611996627017256
2014-04-15,0.0005379291345806676,0.0073343293071163225
2014-04-16,0.02376004717041403,0.03678424453631588
2014-04-17,0.0037928813822158654,-0.03741833253852423
2014-04-21,0.018177302054980873,-0.01405078468697303
2014-04-22,-0.004695589558013617,0.01164167364144155
2014-04-23,-0.014497947152488963,-0.014824848953929461
2014-04-24,0.03799591955915926,-0.003383750329446609
2014-04-25,-0.1040596268088367,-0.0172473791419461
2014-04-28,-0.02415133899682015,0.0018774298509723392
2014-04-29,0.012731404761216597,0.02019497928220681
2014-04-30,0.012406901598975251,-0.0019727953904059275
2014-05-01,0.01228736627072392,0.008865808153098287
2014-05-02,0.0003896577819425941,-0.006457254311150875
2014-05-05,0.006601253740188276,-0.00022736383557895557
2014-05-06,-0.041722736736201006,-0.02429767203554344
2014-05-07,-0.015828470092996698,-0.010106387175981509
2014-05-08,-0.015111328772456313,0.002037274146389781
2014-05-09,0.013504349247508528,0.01501397839409839
2014-05-12,0.03569525509091139,0.021342535612875878
2014-05-13,0.005860195525936471,0.005964204576897748
2014-05-14,-0.02331331109171212,-0.012154065801192514
2014-05-15,-0.008198263511298284,-0.012745950807946337
2014-05-16,0.008467083941793347,0.0012493331350274138
2014-05-19,-0.003162544797392894,0.015684114699312912
2014-05-20,0.014817538720438976,0.0017192476616750107
2014-05-21,0.01260329202332396,0.017161305577571964
2014-05-22,-0.00032793186716338613,0.011291571480090482
2014-05-23,0.023755428490929112,0.013919474669044512
2014-05-27,-0.004558101544690719,0.02369041812035087
2014-05-28,-0.002125684881811018,-0.007573427854420752
2014-05-29,0.011603794344658575,-0.002852702864471682
2014-05-30,-0.003927682192924589,-0.00033924706276634354
2014-06-02,-0.01194108573858116,-0.010702089995149277
2014-06-03,-0.005356874975090611,-0.016362642543702295
2014-06-04,-0.0013355822670181366,-0.0005139546665826977
2014-06-05,0.053284622135812004,0.016822456525148938
2014-06-06,0.01867669838108484,0.004377466030849692
2014-06-09,-0.006604139782469967,0.010353747900716513
2014-06-10,0.014881102706170116,-0.002796965515579035
2014-06-11,0.008358247243608225,-0.003055245524859668
2014-06-12,-0.02810612415677979,-0.013493372968599269
2014-06-13,0.001103944899152326,0.0007433476473303757
2014-06-16,0.004129159505137519,-0.013649262357761783
2014-06-17,-0.006123342964658482,-0.0023361170542920296
2014-06-18,0.02654704310414867,0.01889906409640435
2014-06-19,-0.02231791451483182,0.002761074526789417
2014-06-20,-0.008599523942898417,0.00262763346032196
2014-06-23,0.00933316984874808,0.015321750101315831
2014-06-24,-0.009456584445556738,-0.0005843021840684663
2014-06-25,0.01006760728264286,0.024544849567354622
2014-06-26,-0.005358823434259921,-0.0045901729323252465
2014-06-27,-0.0034447642724235858,0.0021505132405675027
2014-06-30,0.0006467743448821032,-0.0034012758594454953
2014-07-01,0.023160996084535087,0.012764083138463294
2014-07-02,0.0013829340209253853,-0.000575040515854662
2014-07-03,0.013843894924097645,0.004104293174860659
2014-07-07,-0.011743108749727497,-0.00425028610281897
2014-07-08,-0.02963582606991514,-0.019353112981914465
2014-07-09,0.018844828448268486,0.00869969120686443
2014-07-10,-0.006232027792288467,-0.008682222931208447
2014-07-11,0.054246960857880694,0.014049063326185274
2014-07-14,0.02600213451235741,0.009776215365191104
2014-07-15,-0.0024797264473533902,-0.0001538374922373563
2014-07-16,0.004110689299454664,-0.003631884456283821
2014-07-17,-0.009740972511950127,-0.015444973513484112
2014-07-18,0.017466071876137444,0.036536984242446974
2014-07-21,0.0030622948764742947,-0.009472065719903989
2014-07-22,0.0029974670323083025,0.008900582372811387
2014-07-23,-0.007510624329551735,0.0020827192165025587
2014-07-24,0.0013113938485604575,-0.004422671562667808
2014-07-25,-0.10146099650514337,-0.007324255485541929
2014-07-28,-0.011172972530591525,0.0026788466229896836
2014-07-29,-0.0012804413290941484,-0.008485001755899956
2014-07-30,0.007813177993330951,0.0030860437731880757
2014-07-31,-0.02996296384019271,-0.027300598520846122
2014-08-01,-0.01912804966706698,-0.009721760077832455
2014-08-04,0.02123453480326994,0.012429811975119161
2014-08-05,-0.004249368407378344,-0.014197924998039589
2014-08-06,0.005014326052752707,0.002305102335274849
2014-08-07,-0.007803801834141573,-0.005335871823308418
2014-08-08,0.017031770513628235,0.009557306163853719
2014-08-11,0.0048179169638269915,-0.001566023454802489
2014-08-12,0.0031052193427210002,-0.0091101271236308
2014-08-13,0.021562146976582514,0.02118734996013459
2014-08-14,0.021016991511779153,-0.00022618967719471262
2014-08-15,0.0012597129313881641,-0.002038012677820201
2014-08-18,0.0026939488620986458,0.015022182789114472
2014-08-19,0.001791972824401666,0.00804097065485214
2014-08-20,0.0019376491520544821,-0.004046643220099913
2014-08-21,-0.008583985791946186,-0.0019179509060122035
2014-08-22,-0.00397293923399552,-0.0013894800190076895
2014-08-25,0.00730158358535741,-0.004059273410883033
2014-08-26,0.023112659641821142,-0.004041290149687662
2014-08-27,0.003941571341203701,-0.011942467982470976
2014-08-28,-0.009250662416514083,-0.003157294819072889
2014-08-29,-0.0028862873754792228,0.004207586461514238
2014-09-02,0.009803125884741849,0.009974551241812063
2014-09-03,-0.00992113822756548,0.0010560434511235498
2014-09-04,0.020294183849905337,0.006966012300647087
2014-09-05,0.0012421611672344094,0.00702027085667363
2014-09-08,-0.011732067827359258,0.0061914996805449134
2014-09-09,-0.03746959297280672,-0.01487988855868738
2014-09-10,0.0047800254514917505,0.0035907504382376044
2014-09-11,-0.0024476784554586357,-0.0030056608541905692
2014-09-12,0.0020250975967258775,-0.009905340729553807
2014-09-15,-0.022288238989380833,-0.004387431516252061
2014-09-16,0.011877665832861239,0.011881658774969064
2014-09-17,-0.011538147241334024,0.008276645411585699
2014-09-18,0.0030816665374081144,0.007665965439351423
2014-09-19,0.019259515506503243,0.01149034660684491
2014-09-22,-0.02079916169209596,-0.014719950095640692
2014-09-23,-0.0026846331234666163,-0.01068043598230749
2014-09-24,0.01405271836229386,0.011735404188455676
2014-09-25,-0.019319513526793366,-0.022235549069043962
2014-09-26,0.003968132468492496,0.0035411948547660064
2014-09-29,-0.004309834534924033,-0.0012831000757783854
2014-09-30,0.0019246741973136235,0.0017335084090763367
2014-10-01,-0.015565280759496637,-0.015869246368372697
2014-10-02,0.0029880727858876016,0.003179953109944024
2014-10-03,0.013507143241264296,0.009080227084953381
2014-10-06,-0.001674506625339706,0.0035917872984206783
2014-10-07,-0.016333793565724158,-0.023855547833200316
2014-10-08,0.017884421822063883,0.01541959705097112
2014-10-09,-0.02297659967487299,-0.020505776836321245
2014-10-10,-0.012700344322380687,-0.029657344933278866
2014-10-13,-0.01599154312304238,-0.020934289824017016
2014-10-14,0.006051112620997806,0.008831671758776123
2014-10-15,-0.007618700466264344,-0.01481335203092975
2014-10-16,-0.010216457758671232,-0.010469108364804766
2014-10-17,0.0025722332298632705,-0.02576232005754471
2014-10-20,0.008428275786740144,0.018740678188231413
2014-10-21,0.029348553742168798,0.010884397435765969
2014-10-22,-0.007512323718668131,0.011649941796255852
2014-10-23,0.0006707385290993879,0.020935281567878668
2014-10-24,-0.08708683709231559,-0.00775090118240194
2014-10-27,0.010086228924902055,0.001832429129759522
2014-10-28,0.019195873050068705,0.014922202084600714
2014-10-29,-0.004985515886749282,0.0007830971791730808
2014-10-30,0.01668985346611175,0.001782473429706982
2014-10-31,0.02114112497564863,0.01581079007654397
2014-11-03,0.0008508451992106365,-0.006928134692225405
2014-11-04,-0.009564116313012483,-0.002001269708860998
2014-11-05,-0.02099090531691604,-0.014890715507985538
2014-11-06,0.00040469902104913656,-0.007132660300400243
2014-11-07,0.010796318457150216,-0.0019020008268929042
2014-11-10,0.017356669098285253,0.011906362443316136
2014-11-11,0.022362950562859647,0.005101260550761912
2014-11-12,-0.0016037980867064214,-0.005430082673424249
2014-11-13,0.0158286113582052,-0.0035325093574022606
2014-11-14,0.035204616454932336,-0.0017986007261671171
2014-11-17,-0.01465762738605321,-0.014599090396703401
2014-11-18,0.005802679757485814,-0.002762275072709535
2014-11-19,0.004942726891246388,0.003656570461970405
2014-11-20,0.012175227697991285,-0.004030470804037989
2014-11-21,0.006303069243084204,0.004979762816660238
2014-11-24,0.009008424838004327,0.003287694998946125
2014-11-25,-0.0017892474588126735,0.003350673322689729
2014-11-26,-0.004397192846021852,-0.001312962682482954
2014-11-28,0.01508487912899967,0.002698192401362353
2014-12-01,-0.038040258102626054,-0.014931141741769582
2014-12-02,0.0009504609252992533,-9.367735747724642e-05
2014-12-03,-0.030524600707776076,-0.004563075571487265
2014-12-04,0.001357664609513042,0.01121079550772465
2014-12-05,-0.013660507902795625,-0.02268187154323729
2014-12-08,-0.019345929447851837,0.0032691816797961867
2014-12-09,0.018930000333359745,0.012052872780280045
